"Player","Season","DepthTeam","DepthPos","Madden.Rating","ReservePos","PosFFA","fantPts_est","fantPts_IDPG","fantPts_FFTODAY","fantPts_FFA","fantPts_FDATA","fantPts_agg","fantPts"
"Storm Johnson",2014,"Jax","RB",67,NA,"RB",29.5264811327299,NA,NA,21.120119047619,20.6,23.748866726783,20.7
"Jaylen Watkins",2015,"Phi","RCB",68,NA,NA,23.7392348529543,NA,NA,NA,NA,23.7392348529543,6
"Jason Campbell",2013,"Cle","QB",75,NA,"QB",29.732765032326,NA,17.9,17.7416,NA,23.737182516163,127.3
"Demarcus Robinson",2017,"Kan","RWR",65,NA,"WR",24.6359631477638,NA,44.5,21.9086666666667,27.4,23.7268643207314,31.7
"Kyle Williams",2010,"Sfo","RWR",69,NA,NA,23.7268027849011,NA,NA,NA,NA,23.7268027849011,1.3
"Michael Coe",2011,"Nyg","RCB",55,NA,NA,23.7266329695378,NA,NA,NA,NA,23.7266329695378,11
"Cedric Peerman",2011,"Cin","RB",62,NA,NA,23.7015296588985,NA,NA,NA,NA,23.7015296588985,1.5
"Jaron Brown",2013,"Ari","LWR",69,NA,"WR",27.2240965791343,NA,NA,16.64,NA,23.6960643860895,25.5
"Austin Allen",2018,"Tam","QB",69,NA,NA,23.6707347770056,NA,NA,NA,NA,23.6707347770056,NA
"Jonathan Kuhn",2014,"Gnb","FB",93,NA,"RB",22.6103541666667,NA,12.1,26.6004166666667,21.8,23.6702569444444,18.8
"Ricardo Colclough",2009,"Kan","RCB",74.9991565170574,NA,NA,23.6403596699501,NA,NA,NA,NA,23.6403596699501,3
"Damien Williams",2016,"Mia","RB",72,NA,"RB",42.2472621990652,NA,4,16.37,12.3,23.6390873996884,81.9
"Darrius Heyward Bey",2015,"Pit","RWR",69,NA,"WR",26.9061171818341,NA,20.3,17.0576666666667,31.2,23.623300343445,53.9
"Kyle Juszczyk",2015,"Bal","FB",86,NA,"RB",22.6802666666667,NA,30.3,26.6826666666667,21.5,23.6209777777778,76.9
"Brock Osweiler",2012,"Den","QB",69,NA,"QB",40.7546438254061,NA,1.8,6.48,NA,23.6173219127031,-0.82
"Kedric Golston",2016,"Was","NT",71,NA,"DL",24.0790256797266,NA,NA,22.675,NA,23.6110171198178,2
"Demarcus Dobbs",2012,"Sfo","TE",64,NA,NA,23.6095613679391,NA,NA,NA,NA,23.6095613679391,4
"Cam Johnson",2016,"Cle","OLB",64,NA,NA,23.5979801966897,NA,NA,NA,NA,23.5979801966897,41
"Brodie Croyle",2010,"Kan","QB",65,NA,"QB",31.2741106863201,NA,7.9,15.86,NA,23.56705534316,0.52
"Andre Fluellen",2009,"Det","LDE",61,NA,NA,23.5649145483619,NA,NA,NA,NA,23.5649145483619,16.75
"Maurice Harris",2018,"Was","RWR",65,NA,"WR",31.6341802508862,NA,NA,7.38633333333334,6.6,23.5515646117019,NA
"Joshua Boyd",2014,"Gnb","RDE",71,NA,"DL",23.5432713343445,NA,NA,NA,NA,23.5432713343445,17.5
"Charlie Peprah",2010,"Gnb","SS",70.244880965675,NA,NA,23.5430027261434,NA,NA,NA,NA,23.5430027261434,67.5
"Kyle Moore",2012,"Buf","LDE",69,NA,NA,23.5372936422416,NA,NA,NA,NA,23.5372936422416,26.5
"Chad Hall",2013,"Kan","RWR",69,NA,NA,23.5036222276281,NA,NA,NA,NA,23.5036222276281,3
"Usama Young",2012,"Cle","SS",77,NA,NA,44.2035765300092,NA,23.5,NA,NA,23.5,65.5
"Najee Goode",2017,"Phi","OLB",66,NA,"LB",23.4971004310769,NA,NA,NA,NA,23.4971004310769,23
"Christine Michael",2018,"Ind","RB",71,NA,"RB",24.9206127424843,NA,NA,23.355,22.2,23.4918709141614,NA
"Joshua Bellamy",2016,"Chi","RWR",68,NA,"WR",22.9198791553802,NA,38,24.6023333333333,21.2,23.4806972146979,47.4
"Tyler Varga",2015,"Ind","RB",60,NA,"RB",42.7610432830445,NA,NA,4.175,NA,23.4680216415223,2.5
"Jed Collins",2014,"Det","FB",85,NA,"RB",19.8815,NA,NA,23.39,27.1,23.4571666666667,14.3
"James Develin",2014,"Nwe","RB",73,NA,"RB",44.87415623435,NA,NA,11.344,14.1,23.43938541145,7.8
"Michael Hamlin",2010,"Dal","FS",67,NA,NA,23.4308753107749,NA,NA,NA,NA,23.4308753107749,3
"Zach Line",2016,"Min","FB",72,NA,"RB",19.8663214285714,NA,16.1,23.3721428571429,27,23.4128214285714,1.5
"Stephen Weatherly",2018,"Min","RDE",69,NA,"DL",23.4033679436911,NA,NA,NA,NA,23.4033679436911,NA
"Jonathan Crockett",2015,"Gnb","RB",68,NA,"RB",42.7610432830445,NA,NA,NA,4,23.3805216415223,2.1
"Brandon Myers",2011,"Oak","TE",65,NA,NA,23.3790263867093,NA,NA,NA,NA,23.3790263867093,23.1
"Stephen Weatherly",2017,"Min","RDE",64,NA,"DL",23.3300866891839,NA,NA,NA,NA,23.3300866891839,9
"Sharrod Neasman",2017,"Atl","SS",61,NA,NA,23.2960165920531,NA,NA,NA,NA,23.2960165920531,2
"Dan Teo Nesheim",2012,"Tam","LDE",65,NA,NA,23.2856896279619,NA,NA,NA,NA,23.2856896279619,46
"Jamize Olawale",2016,"Oak","FB",79,NA,"RB",19.7718095238095,NA,22.5,23.2609523809524,26.8,23.2775873015873,51.4
"Kenny Iwebema",2009,"Ari","LDE",67,NA,NA,23.2717942434751,NA,NA,NA,NA,23.2717942434751,12
"Cooper Helfet",2015,"Sea","TE",74,NA,"TE",38.4240408122124,NA,NA,5.77866666666667,25.6,23.2675691596264,19.5
"Kellen Davis",2010,"Chi","TE",64,NA,NA,23.2394438093118,NA,NA,NA,NA,23.2394438093118,8.4
"Edgar Jones",2012,"Kan","ROLB",69,NA,NA,23.2334989697432,NA,NA,NA,NA,23.2334989697432,13.5
"Ryan Griffin",2015,"Hou","TE",73,NA,"TE",30.2641556709493,NA,8.1,16.7678571428571,22.6,23.2106709379355,47.1
"Jim Garoppolo",2014,"Nwe","QB",71,NA,"QB",42.5115325181822,NA,11.1,3.9,NA,23.2057662590911,12.18
"Sammie Stroughter",2012,"Tam","RWR",69,NA,NA,23.189695915149,NA,NA,NA,NA,23.189695915149,1.9
"Kellen Davis",2015,"Nyj","TE",74,NA,"TE",19.1074206111832,NA,NA,19.9222666666667,30.5,23.1765624259499,9.3
"Brenton Bersin",2015,"Car","RWR",67,NA,"WR",30.5594204951348,NA,NA,8.375,2.6,23.1646136634232,14.4
"Sean Mcgrath",2016,"Sdg","TE",70,NA,"TE",53.9016492332768,NA,6.4,9.266,6.3,23.155883077759,3.5
"Jim Dray",2013,"Ari","TE",71,NA,"TE",43.2602355002998,NA,NA,3.02,NA,23.1401177501499,44.5
"Robert Golden",2015,"Pit","FS",68,NA,"DB",28.9838600657658,NA,NA,11.45,NA,23.1392400438439,41.75
"Brandon Watts",2015,"Min","WLB",61,NA,NA,23.1331073608193,NA,NA,NA,NA,23.1331073608193,12.5
"Matthew Flynn",2010,"Gnb","QB",57,NA,"QB",38.5920931291832,NA,7.6,7.6,NA,23.0960465645916,29.92
"Vance Mcdonald",2015,"Sfo","TE",78,NA,"TE",34.2094227018936,NA,23,18.7547619047619,16.3,23.0880615355518,65.6
"Kaimi Fairbairn",2017,"Hou","PK",71,NA,"K",21.216,NA,NA,24.96,NA,23.088,105
"Lavelle Hawkins",2011,"Ten","RWR",68,NA,"WR",25.0704961962758,NA,19.1,19.1,NA,23.0803307975172,76.5
"Derron Smith",2017,"Cin","SS",65,NA,"DB",23.0732699590688,NA,NA,NA,NA,23.0732699590688,5
"Garrett Celek",2013,"Sfo","TE",67,NA,"TE",29.9850029879982,NA,NA,16.16,NA,23.0725014939991,4.8
"Caleb Hanie",2009,"Chi","QB",45,NA,"QB",24.9611638568745,NA,21.2,21.18,NA,23.0705819284373,-0.56
"Jarvion Franklin",2018,"Pit","RB",62,NA,"RB",37.3476418309075,NA,NA,14.1405,17.7,23.0627139436358,NA
"Byron Leftwich",2012,"Pit","QB",75,NA,"QB",41.5737124942031,NA,NA,4.528,NA,23.0508562471016,18.98
"Mark Clayton",2011,"Lar",NA,78.6836915807183,"RES","WR",21.76,NA,25.6,25.6,NA,23.04,4.1
"Daryl Richardson",2016,"Pit","RB",67,NA,"RB",31.9946370693584,NA,3.4,5.12683333333333,6.2,23.0387024906834,0.7
"Trevor Scott",2012,"Nwe","LDE",75,NA,NA,23.0276379971636,NA,NA,NA,NA,23.0276379971636,21
"Cameron Malveaux",2018,"Mia","RDE",66,NA,NA,23.026407197659,NA,NA,NA,NA,23.026407197659,NA
"Jerrel Jernigan",2013,"Nyg","RWR",66,NA,"WR",25.4709806735667,NA,NA,18.13,NA,23.0239871157111,71.1
"Will Allen",2012,"Pit","SS",69,NA,NA,23.0168446918757,NA,NA,NA,NA,23.0168446918757,31.5
"Tom Crabtree",2011,"Gnb","TE",60,NA,NA,23.0152264677696,NA,NA,NA,NA,23.0152264677696,12.8
"Richard Quinn",2010,"Den","TE",67,NA,"TE",28.8302539955419,NA,17.2,17.2,NA,23.0151269977709,1.4
"Allen Bailey",2013,"Kan","LDE",70,NA,NA,23.013420434253,NA,NA,NA,NA,23.013420434253,31
"Tj Yates",2011,"Hou","QB",66,NA,NA,23.0063193099113,NA,NA,NA,NA,23.0063193099113,52.66
"Marcedes Lewis",2018,"Gnb","TE",82,NA,"TE",17.9886781813268,NA,53,32.2258571428571,18.8,23.0048451080613,NA
"Brock Coyle",2016,"Sea","MLB",66,NA,"LB",24.7517450504289,NA,NA,19.5,NA,23.0011633669526,14
"Patrick Sims",2017,"Cin","NT",72,NA,"DL",38.2173722611151,NA,23,14.075,NA,23,21.25
"Romeo Okwara",2017,"Nyg","LDE",70,NA,"DL",31.561505165607,NA,23,22.275,NA,23,2
"Cory Harkey",2014,"Lar","TE",72,NA,"TE",19.8439582207432,NA,NA,24.4,24.7,22.9813194069144,15.5
"Ryan Whalen",2013,"Cin","RWR",68,NA,"WR",31.6555308411607,NA,NA,5.62,NA,22.9770205607738,1
"Chase Daniel",2014,"Kan","QB",76,NA,"QB",49.851633923879,NA,13.8,9.63916666666667,9.38,22.9569335301819,7.78
"Mark Herzlich",2018,"Nyg","RILB",69,NA,"LB",22.9455050202426,NA,NA,NA,NA,22.9455050202426,NA
"Mack Brown",2016,"Was","RB",69,NA,NA,33.2154665197266,NA,NA,17.8,17.8,22.9384888399089,14.5
"Braedon Bowman",2018,"Sdg","TE",68,NA,"TE",32.1842643078334,NA,5,13.6443833333333,NA,22.9143238205833,NA
"Patrick White",2009,"Mia","QB",65,NA,NA,22.9039160202597,NA,NA,NA,NA,22.9039160202597,8.1
"Rakeem Nunez Roches",2016,"Kan","NT",60,NA,"DL",19.3475301336018,NA,NA,30,NA,22.8983534224012,25
"Malcolm Mitchell",2016,"Nwe","RWR",67,NA,"WR",11.6484418294909,NA,36.1,45.387761904762,60.3,22.8948818545812,80.1
"Blaine Gabbert",2015,"Sfo","QB",72,NA,"QB",50.8545728364645,NA,10,7.41753333333333,10.38,22.8840353899326,138.74
"Matthew Moore",2009,"Car","QB",55,NA,NA,22.8597632538603,NA,NA,NA,NA,22.8597632538603,71.82
"Kevin Dodd",2017,"Ten","LOLB",73,NA,"LB",28.2968386546622,NA,NA,11.9125,NA,22.8353924364415,6.5
"Tom Crabtree",2012,"Gnb","TE",65,NA,NA,22.8350240446014,NA,NA,NA,NA,22.8350240446014,42.3
"Micheal Spurlock",2013,"Det","LWR",68.8741330792639,NA,"WR",22.8228103544677,NA,NA,NA,NA,22.8228103544677,2
"Antoine Harris",2009,"Atl","FS",64,NA,NA,22.807001059092,NA,NA,NA,NA,22.807001059092,2.5
"Aaron Burbridge",2018,"Sfo","LWR",65,NA,"WR",31.7201527084367,NA,NA,4.9606,6.1,22.8003018056245,NA
"Jj Nelson",2015,"Ari","RWR",60,NA,"WR",26.1130771445677,NA,NA,16.1729,12.4,22.7996847630451,47.4
"Trevor Siemian",2018,"Min","QB",71,NA,"QB",46.4868161708948,NA,5,11.8189428571429,10.02,22.7752530093459,NA
"Charles Tapper",2018,"Dal","RDE",76,NA,"DL",22.7701146473536,NA,NA,NA,NA,22.7701146473536,NA
"Kealoha Pilares",2012,"Car","LWR",66,NA,NA,22.7693005789893,NA,NA,NA,NA,22.7693005789893,12.9
"Randall Cobb",2011,"Gnb","LWR",70,NA,"WR",28.8035695565992,NA,10.7,10.7,NA,22.7690463710661,68.5
"Lawrence Thomas",2017,"Nyj","LDE",62,NA,NA,22.7673461313257,NA,NA,NA,NA,22.7673461313257,7.4
"Joshua Hill",2014,"Nor","TE",66,NA,"TE",26.0977276673103,NA,NA,19.2016666666667,23,22.7664647779923,54.6
"Demetrius Harris",2016,"Kan","TE",66,NA,"TE",22.6720845582804,NA,26,15.9116666666667,29.7,22.7612504083157,26.8
"Joshua Johnson",2011,"Tam","QB",67,NA,"QB",36.6255869380002,NA,8.8,8.84,NA,22.7327934690001,16.54
"Andre Williams",2016,"Sdg",NA,75.0314412596393,NA,NA,20.315,NA,9.9,23.9,23.9,22.705,8.7
"Terrance Smith",2017,"Kan","RILB",60,NA,NA,22.7014959960589,NA,NA,NA,NA,22.7014959960589,15.25
"Keenan Reynolds",2018,"Sea","RWR",57,NA,NA,22.700699957255,NA,NA,NA,NA,22.700699957255,NA
"Taylor Gabriel",2016,"Atl",NA,77.0346350987246,NA,NA,21.42,NA,12.3,25.2,25.2,22.68,122.5
"Jacob Tamme",2009,"Ind","HBack",68,NA,"TE",20.825,NA,24.5,24.5,NA,22.6625,5
"Lex Hilliard",2011,"Mia","RB",60,NA,"RB",34.6232800048568,NA,10.7,10.7,NA,22.6616400024284,17.5
"Marvin Hall",2018,"Atl","LWR",70,NA,"WR",27.9701958569545,NA,NA,11.9750333333333,8.5,22.6384750157475,NA
"Brian Finneran",2010,"Atl","LWR",67,NA,"WR",13.9678544967191,NA,39.9,39.9,NA,22.6119029978127,44.1
"Kyle Bosworth",2012,"Jax","LOLB",55,NA,NA,22.6067361447306,NA,NA,NA,NA,22.6067361447306,40.25
"Jaymar Johnson",2009,"Min","LWR",69,NA,NA,22.6006279948638,NA,NA,NA,NA,22.6006279948638,1.4
"Marcus Sherels",2013,"Min","LCB",67,NA,NA,22.5769382409217,NA,NA,NA,NA,22.5769382409217,56.75
"Phillip Tanner",2012,"Dal","RB",69,NA,"RB",37.5514961421283,NA,13.7,7.6,NA,22.5757480710641,12.2
"Vonta Leach",2010,"Hou","FB",77,NA,"RB",20.74,NA,24.4,24.4,NA,22.57,13.1
"Benjamin Patrick",2009,"Ari",NA,75.4771651309941,"Res2","TE",20.74,NA,24.4,24.4,NA,22.57,32.6
"Cody Core",2016,"Cin","RWR",65,NA,"WR",31.8191537443994,NA,3.9,4.035,3.5,22.5577691629329,28.5
"Ryan Davis",2017,"Buf","RE",71,NA,"DL",22.5415673589204,NA,NA,NA,NA,22.5415673589204,33
"Anthony Levine",2017,"Bal","SS",70,NA,"DB",22.526074567001,NA,NA,NA,NA,22.526074567001,40.75
"Brent Celek",2017,"Phi","TE",82,NA,"TE",29.0650142288788,NA,16.1,25.0728571428571,13.4,22.5126237905787,25.5
"Aj Mccarron",2017,"Cin","QB",73,NA,"QB",48.213516499147,NA,1.8,10.3358,8.98,22.5097721663823,2.64
"Chris Henry",2009,"Ten","RB",63,NA,NA,22.5025172359178,NA,NA,NA,NA,22.5025172359178,1
"Dante Hall",2008,"Lar","LWR",71,NA,"WR",21.25,NA,25,25,NA,22.5,17.4
"Joshua Mccown",2008,"Car","QB",78.5091967142655,NA,"QB",21.25,NA,25,25,NA,22.5,-0.3
"Legedu Naanee",2008,"Sdg","RWR",73,NA,"WR",21.25,NA,25,25,NA,22.5,19.9
"Brian St Pierre",2009,"Ari","QB",51,NA,NA,22.4999952817793,NA,NA,NA,NA,22.4999952817793,3.68
"Abry Jones",2014,"Jax","DT",63,NA,NA,22.4926220320987,NA,NA,NA,NA,22.4926220320987,44
"Joshua Mauga",2014,"Kan","LILB",69.5357745918219,NA,"LB",22.4925820941916,NA,NA,NA,NA,22.4925820941916,98.25
"Marqueis Gray",2015,"Buf","TE",65,NA,"TE",29.0337778928346,NA,NA,18.0900952380953,20.3,22.4746243769766,0.7
"Corey Moore",2016,"Hou","FS",62,NA,NA,22.4612955065806,NA,NA,NA,NA,22.4612955065806,30
"Larry Dean",2012,"Min","SLB",49,NA,NA,22.4544279742573,NA,NA,NA,NA,22.4544279742573,5.5
"Orleans Darkwa",2016,"Nyg","RB",73,NA,"RB",32.4403829589886,NA,22.2,16.8690476190476,18,22.4364768593454,25.3
"Geneo Grissom",2016,"Nwe","RDE",63,NA,NA,22.4284815804506,NA,NA,NA,NA,22.4284815804506,3.5
"Isaiah Mckenzie",2018,"Den","LWR",70,NA,"WR",28.8891280107234,NA,NA,9.47453333333334,6.9,22.4175964515934,NA
"Rhett Ellison",2015,"Min","TE",74,NA,"TE",26.9265249544056,NA,NA,28.6038571428571,11.7,22.4101273657542,23.9
"Matthew Hasselbeck",2013,"Ind","QB",79,NA,"QB",42.3416652868989,NA,3.3,2.46,NA,22.4008326434495,4
"Brett Hundley",2017,"Gnb","QB",69,NA,"QB",53.2439741396076,NA,9.6,4.76816666666667,9.18,22.3973802687581,135.94
"Montori Hughes",2014,"Ind","NT",68,NA,NA,22.3960321355985,NA,NA,NA,NA,22.3960321355985,14
"Dujuan Harris",2016,"Sfo","RB",70,NA,NA,49.4952294991101,NA,NA,8.8,8.8,22.3650764997034,31.3
"Ron Brace",2012,"Nwe","RDT",72,NA,NA,22.3637347421124,NA,NA,NA,NA,22.3637347421124,4
"Rod Streater",2018,"Buf","LWR",70,NA,"WR",26.2384679385055,NA,NA,14.6004,6,22.3591119590037,NA
"Aaron Morgan",2012,"Jax","RDE",54,NA,NA,22.3569873186524,NA,NA,NA,NA,22.3569873186524,5
"Rod Streater",2012,"Oak","RWR",66,NA,"WR",5.82663145863273,NA,56.3,55.415,NA,22.3560876390885,93.9
"Lee Smith",2013,"Buf","TE",73,NA,"TE",22.774726729272,NA,NA,21.9,NA,22.337363364636,10.3
"Bruce Ellington",2015,"Sfo","LWR",68,NA,"WR",14.5216122168601,NA,11.2,37.8699146825397,34.1,22.30437970542,22.5
"Davon House",2012,"Gnb","LCB",71,NA,NA,22.3043090975114,NA,NA,NA,NA,22.3043090975114,31
"Clay Harbor",2015,"Jax","TE",74,NA,"TE",35.1984957535237,NA,4.6,19.8516111111111,11.8,22.2833689548783,27.9
"Marc Mariani",2010,"Ten","RWR",69,NA,NA,22.2788889934456,NA,NA,NA,NA,22.2788889934456,12
"Teddy Bridgewater",2018,"Nyj","QB",78,NA,"QB",55.9714971625529,NA,NA,6.57567333333333,4.28,22.2757234986287,NA
"Vaughn Martin",2011,"Sdg","RDE",53,NA,NA,22.2666228213609,NA,NA,NA,NA,22.2666228213609,41.5
"Nick Vannett",2016,"Sea","TE",70,NA,"TE",51.3935019434966,NA,NA,10.0533333333333,5.3,22.2489450922766,4.7
"Marcus Smith",2016,"Phi","LDE",66,NA,"DL",22.3153005491739,NA,NA,22.1,NA,22.2435336994492,21.25
"Taylor Thompson",2013,"Ten","LS",71,NA,"TE",20.4311666666667,NA,11.1,24.0366666666667,NA,22.2339166666667,8.8
"Brenton Bersin",2017,"Car","LWR",69,NA,"WR",27.9350415912054,NA,NA,10.726,10.3,22.1986943941369,16.8
"Silas Redd",2014,"Was","RB",69,NA,"RB",27.331457488136,NA,9.5,18.335,20.9,22.188819162712,28.2
"Gary Barnidge",2012,"Car","TE",68,NA,"TE",22.3305286794588,NA,22,22,NA,22.1652643397294,16.8
"Cassius Marsh",2015,"Sea","RDE",66,NA,"DL",28.2714717726024,NA,NA,9.9,NA,22.1476478484016,29
"Craig Mager",2016,"Sdg","RCB",69,NA,"DB",30.22119845094,NA,NA,5.975,NA,22.1391323006267,34.25
"Derek Hagan",2011,"Oak","LWR",74.3181827111334,NA,NA,22.1270201949618,NA,NA,NA,NA,22.1270201949618,43.2
"Chris Ivory",2010,"Nor","RB",69,NA,NA,22.105779872148,NA,NA,NA,NA,22.105779872148,99.8
"Keiland Williams",2010,"Was","RB",69,NA,NA,22.105779872148,NA,NA,NA,NA,22.105779872148,104.5
"Keith Toston",2010,"Lar","RB",69,NA,NA,22.105779872148,NA,NA,NA,NA,22.105779872148,9.3
"Derrick Shelby",2013,"Mia","LDE",66,NA,NA,22.0927580699625,NA,NA,NA,NA,22.0927580699625,42.75
"Ej Manuel",2016,"Buf","QB",71,NA,"QB",47.8080352655375,NA,13.3,6.6952,11.74,22.0810784218458,7.44
"Brandon Harris",2012,"Hou","LCB",70,NA,NA,22.0797919641215,NA,NA,NA,NA,22.0797919641215,13.5
"Brett Swain",2010,"Gnb","LWR",66,NA,NA,22.0676100423607,NA,NA,NA,NA,22.0676100423607,10.2
"Donnel Pumphrey",2018,"Phi","RB",75,NA,"RB",54.4693449603839,NA,NA,6.93,4.8,22.066448320128,NA
"George Johnson",2014,"Det","RDE",66,NA,NA,22.0554013792968,NA,NA,NA,NA,22.0554013792968,46.5
"Brian Price",2011,"Tam","RDT",71,NA,NA,22.0310279749771,NA,NA,NA,NA,22.0310279749771,35.5
"Xavier Grimble",2017,"Pit","TE",69,NA,"TE",26.400169107572,NA,39.5,19.4745238095238,20.2,22.0248976390319,11.7
"George Johnson",2012,"Tam","RDE",64,NA,NA,22.0237112241692,NA,NA,NA,NA,22.0237112241692,2.5
"Lee Smith",2017,"Oak","TE",74,NA,"TE",42.7825388844116,NA,NA,11.6783333333333,11.6,22.0202907392483,11.6
"Kevin Hogan",2017,"Cle","QB",66,NA,"QB",45.4843120932265,NA,NA,7.9052,12.62,22.0031706977422,38.78
"Jeremy Mcnichols",2018,"Sfo","RB",65,NA,"RB",27.0070618008248,NA,NA,22.8972666666667,16.1,22.0014428224971,NA
"Owa Odighizuwa",2016,"Nyg","RDE",65,NA,"DL",19.7615194534436,46.8,NA,26.45,NA,21.9910129689624,3
"Darcel Mcbath",2012,"Sfo","SS",75.6752195886392,NA,NA,21.9826170831927,NA,NA,NA,NA,21.9826170831927,8
"Matthew Mulligan",2010,"Nyj","TE",69,NA,NA,21.9598101629788,NA,NA,NA,NA,21.9598101629788,NA
"Tyron Brackenridge",2009,"Jax","LCB",73.1985832149368,NA,NA,21.9320423135946,NA,NA,NA,NA,21.9320423135946,40.5
"Trevone Boykin",2016,"Sea","QB",63,NA,"QB",34.5685726239665,NA,12.7,10.9028,20.3,21.9237908746555,8.9
"Quincy Enunwa",2015,"Nyj","RWR",65,NA,"WR",18.9531527843388,NA,NA,27.8333333333333,44,21.9132129673369,42.5
"Isaiah Johnson",2017,"Lar","SS",60,NA,"DB",21.8968811011657,NA,NA,NA,NA,21.8968811011657,3.5
"Corey Grant",2015,"Jax","RB",58,NA,"RB",42.7610432830445,NA,NA,1.015,NA,21.8880216415223,0.5
"Justin Peelle",2009,"Atl","TE",72,NA,NA,21.8781237775267,NA,NA,NA,NA,21.8781237775267,29.5
"Cleo Lemon",2008,"Jax","QB",77,NA,"QB",20.655,NA,24.3,24.3,NA,21.87,-0.3
"Niles Paul",2013,"Was","TE",70,NA,"TE",30.8186588688476,NA,NA,12.895,NA,21.8568294344238,7.1
"Jeff Charleston",2010,"Nor","RDE",62,NA,NA,21.8294322956399,NA,NA,NA,NA,21.8294322956399,41
"Terron Ward",2017,"Atl","RB",68,NA,"RB",38.7695284684445,NA,17.6,16.5075,10.2,21.8256761561482,13.8
"Tyler Patmon",2018,"Jax","RCB",70,NA,"DB;TE",21.8060097987162,NA,NA,NA,NA,21.8060097987162,NA
"David Morgan",2018,"Min","TE",73,NA,"TE",34.3892115066751,NA,24.2,16.6268285714286,14.4,21.8053466927012,NA
"Jordan Leggett",2018,"Nyj","TE",71,NA,"TE",38.9944577854319,NA,18.9,19.2522,7.1,21.7822192618106,NA
"Brandon Dunn",2016,"Hou","LDE",68,NA,NA,21.7793684628095,NA,NA,NA,NA,21.7793684628095,3
"Darius Reynaud",2009,"Min","LWR",61,NA,NA,21.7775721181841,NA,NA,NA,NA,21.7775721181841,NA
"Erik Swoope",2018,"Ind","TE",67,NA,"TE",41.7559678170248,NA,21,16.7637142857143,6.8,21.7732273675797,NA
"Will Johnson",2013,"Pit","FB",72,NA,"RB",19.992,NA,NA,23.52,NA,21.756,14.1
"Christian Covington",2017,"Hou","RDE",70,NA,"DL",47.7901464475482,NA,21.75,11.325,NA,21.75,18.5
"Matthew Willis",2010,"Den","SWR",69,NA,NA,21.7302531989078,NA,NA,NA,NA,21.7302531989078,2.2
"Kris Durham",2011,"Sea","LWR",64,NA,NA,21.7260305168514,NA,NA,NA,NA,21.7260305168514,4.5
"Bryan Kehl",2013,"Was","RILB",66,NA,NA,21.7146798278622,NA,NA,NA,NA,21.7146798278622,5.5
"Matthew Mulligan",2011,"Nyj","TE",57,NA,NA,21.7111280346809,NA,NA,NA,NA,21.7111280346809,8.3
"Terrence Magee",2015,"Bal","RB",67,NA,"RB",42.7610432830445,NA,NA,0.625,NA,21.6930216415223,1.2
"Griff Whalen",2013,"Ind","LWR",67,NA,"WR",27.2240965791343,NA,NA,10.56,NA,21.6693977194229,49.9
"Jarius Wynn",2011,"Gnb","RDE",62,NA,NA,21.66029698976,NA,NA,NA,NA,21.66029698976,26.5
"Benjarvus Green Ellis",2009,"Nwe","RB",69,NA,"RB",30.4065347268154,NA,12.9,12.9,NA,21.6532673634077,13.5
"Ryan Nassib",2014,"Nyg","QB",71,NA,"QB",42.5115325181822,NA,4.1,0.795,NA,21.6532662590911,2.1
"Michael Robinson",2009,"Sfo","RB",65,NA,"RB",33.071908224194,NA,10.2,10.2,NA,21.635954112097,5.6
"Deonte Thompson",2016,"Chi","LWR",64,NA,"WR",27.552046782838,NA,NA,9.7695,6.7,21.6245311885587,47.9
"Bryce Petty",2018,"Mia","QB",68,NA,"QB",32.2476253179805,NA,NA,10.9775,NA,21.6125626589903,NA
"Rico Gathers",2018,"Dal","TE",69,NA,"TE",18.2557611990907,NA,28.6,24.9490833333333,NA,21.602422266212,NA
"Bryce Hager",2016,"Lar","MLB",60,NA,"LB",24.025449186446,NA,NA,16.675,NA,21.5752994576307,6.5
"Darrius Heyward Bey",2018,"Pit","RWR",69,NA,"WR",24.6869679083281,NA,16.4,15.3279428571429,7.9,21.5672928912663,NA
"George Wrighster",2008,"Jax",NA,82.0663654170667,"Res1","TE",19.805,NA,23.3,23.3,NA,21.5525,4.5
"Alan Ball",2009,"Dal","RCB",45,NA,NA,21.5461406491643,NA,NA,NA,NA,21.5461406491643,30
"Derrick Coleman",2014,"Sea","FB",79,NA,"RB",17.8568,NA,NA,21.008,25.7,21.5216,9.9
"Trent Green",2008,"Lar","QB",81,NA,"QB",19.754,NA,21.2,23.24,NA,21.497,15.4
"Dean Marlowe",2018,"Buf","SS",67,NA,NA,21.4954261659861,NA,NA,NA,NA,21.4954261659861,NA
"Frank Okam",2010,"Hou","NT",63,NA,NA,21.4645890667676,NA,NA,NA,NA,21.4645890667676,30
"Dan Muir",2009,"Ind","LDT",57,NA,NA,21.4488617235823,NA,NA,NA,NA,21.4488617235823,51.25
"Phillip Merling",2012,"Gnb","LDE",73,NA,NA,21.4414528096691,NA,NA,NA,NA,21.4414528096691,1.5
"Eric Martin",2014,"Cle","LOLB",67,NA,NA,21.4404067273773,NA,NA,NA,NA,21.4404067273773,9.5
"Marion Grice",2014,"Ari",NA,69,NA,"RB",19.679625,NA,NA,23.1525,NA,21.4160625,16.5
"Ron Talley",2013,"Ari","LDE",63,NA,NA,21.3977225582515,NA,NA,NA,NA,21.3977225582515,4
"Rod Streater",2016,"Sfo",NA,79.3799373222736,NA,"WR",20.1974166666666,NA,37.4,23.7616666666666,32.4,21.3855,40.1
