"Player","Season","PosFFA","Team","fantPts_agg","fantPts_est","fantPts_FFA","fantPts_FDATA","fantPts"
"Marcus Thomas",2011,"DT","Den",24.763996235324,24.763996235324,NA,NA,39.5
"Leonard Johnson",2017,"DB","Buf",24.7614287358547,36.5978574717094,12.925,NA,56.5
"Trumaine Mcbride",2015,"DB","Nyg",24.7588997639731,24.1677995279462,25.35,NA,47.75
"Benjamin Braunecker",2018,"TE","Chi",24.7576191292155,46.7252215917644,2.79001666666667,NA,NA
"Marquez Valdes Scantling",2018,"WR","Gnb",24.7543505957075,25.2553678580816,24.2533333333334,14.3,NA
"Tenny Palepoi",2016,"DL","Sdg",24.7472373067763,24.7472373067763,NA,NA,12.5
"Troy Niklas",2016,"TE","Ari",24.7394023303869,38.3471379941072,11.1316666666667,4.9,1.5
"Damiere Byrd",2017,"WR","Car",24.7352662204216,41.4871991075099,7.98333333333334,9.9,44.6333333333333
"David Bruton",2012,"","Den",24.7343872655357,24.7343872655357,NA,NA,9.25
"Nick Vannett",2017,"TE","Sea",24.7337699750213,38.2782542357568,11.1892857142857,12,25.9
"Shamarko Thomas",2016,"DB","Pit",24.7215437777568,28.9180875555136,20.525,NA,7
"Benjamin Koyack",2016,"TE","Jax",24.7189088170586,45.3478176341172,4.09,NA,35.6
"Paul Perkins",2018,"RB","Nyg",24.713,NA,13.426,36,NA
"Trevor Laws",2009,"","Phi",24.708047055762,24.708047055762,NA,NA,11
"Shalom Luani",2018,"DB","Oak",24.6918123045699,24.6918123045699,NA,NA,NA
"Casey Matthews",2014,"LB","Phi",24.688930292214,24.688930292214,NA,NA,53.75
"Terron Ward",2017,"RB","Atl",24.6832136066042,47.3421408198127,16.5075,10.2,14.8
"Brett Keisel",2014,"DL","Pit",24.665022416514,24.665022416514,NA,NA,22.25
"Donald Brown",2015,"RB","Sdg",24.6605396083631,37.6104521584227,23.5711666666667,12.8,43.7
"Mark Brunell",2010,"","Nyj",24.6413350837794,24.6413350837794,NA,NA,10.68
"Corey White",2015,"DB","Dal",24.6404085353479,39.4058170706958,9.875,NA,7.5
"Deon Bush",2017,"DB","Chi",24.6392439265022,24.6392439265022,NA,NA,5
"Mark Herzlich",2015,"LB","Nyg",24.6313534338371,38.6127068676742,10.65,NA,28.7
"Ted Ginn",2013,"WR","Car",24.6267092575923,23.1817518485179,26.0716666666667,NA,137.866666666667
"Brice Mccain",2015,"DB","Mia",24.625,NA,24.625,NA,43.75
"Jovan Haye",2010,"DT","Ten",24.623172991859,24.623172991859,NA,NA,28
"Steven Dunbar",2018,"WR","Sfo",24.6111974147351,24.6111974147351,NA,NA,NA
"Daren Bates",2017,"LB","Ten",24.5929221348534,24.5929221348534,NA,NA,7.5
"Spencer Johnson",2009,"RDT","Buf",24.592576316372,24.592576316372,NA,NA,51.9
"Aaron Lynch",2017,"LB","Sfo",24.5924217444021,24.5924217444021,NA,NA,12.5
"Matthew Flynn",2014,"QB","Gnb",24.5902753886715,41.6468261660146,19.404,12.72,0.64
"David Carr",2009,"QB","Nyg",24.5896338531644,36.4592677063288,12.72,NA,20.7
"Dan Brown",2018,"TE","Chi",24.5887763058196,40.0832907068772,9.0942619047619,NA,NA
"Evander Hood",2014,"","Jax",24.5775366602208,24.5775366602208,NA,NA,26
"Brandon Saine",2012,"RB","Gnb",24.5675,54.4648651136261,24.5675,NA,0.5
"Matthew Jones",2017,"RB","Ind",24.561,NA,43.022,6.1,1.4
"Chris Redman",2010,"","Atl",24.5571098710028,24.5571098710028,NA,NA,0.7
"James Hanna",2012,"TE","Dal",24.5511873797604,24.5511873797604,NA,NA,17.6
"Cam Thomas",2011,"DT","Sdg",24.5435586559089,24.5435586559089,NA,NA,29
"Demarco Sampson",2011,"","Ari",24.5330062027708,24.5330062027708,NA,NA,6.1
"Caleb Hanie",2009,"QB","Chi",24.5313701679872,27.8827403359743,21.18,NA,-1.56
"Trevin Wade",2016,"DB","Nyg",24.5026957003421,43.9303914006843,5.075,NA,28.5
"Jakeem Grant",2016,"WR","Mia",24.5000913011484,39.8985159356301,9.10166666666667,13,27.2333333333333
"Jacob Tamme",2009,"TE","Ind",24.5,NA,24.5,NA,13
"Teddy Bridgewater",2017,"QB","Min",24.4909034167503,40.5335102502509,14.7192,18.22,-2.3
"Byron Westbrook",2010,"","Was",24.4878660609691,24.4878660609691,NA,NA,15.7
"Miles Killebrew",2018,"DB","Det",24.4826980408201,33.2462294149734,15.7191666666667,NA,NA
"Leonte Carroo",2018,"WR","Mia",24.4806970529377,38.1781798201612,10.7832142857143,11.8,NA
"Joshua Martin",2016,"","Nyj",24.4676551219892,24.4676551219892,NA,NA,12.75
"Brandon Tate",2014,"WR","Cin",24.461535500425,27.69707100085,21.226,9,57.4333333333333
"Quinten Lawrence",2009,"WR","Kan",24.4566799018189,24.4566799018189,NA,NA,19.1666666666667
"Orleans Darkwa",2016,"RB","Nyg",24.4562613470897,37.1530697555547,18.2157142857143,18,27.8
"Griff Whalen",2017,"","Bal",24.4547789076023,24.4547789076023,NA,NA,4.36666666666667
"Sammie Lee Hill",2012,"DT","Det",24.4539952154104,24.4539952154104,NA,NA,14.5
"Alexander Erickson",2016,"WR","Cin",24.4435505869941,40.7687678406549,8.11833333333333,NA,43.6
"Duron Harmon",2016,"DB","Nwe",24.4430799913444,32.9361599826887,15.95,NA,36.25
"Ernest Wilford",2009,"TE","Jax",24.4365816627611,24.4365816627611,NA,NA,23.8
"Earl Mitchell",2012,"NT","Hou",24.4324889802066,24.4324889802066,NA,NA,30.5
"Davon House",2018,"DB","Gnb",24.4188181446447,29.8868029559562,18.9508333333333,NA,NA
"Walter Aikens",2017,"DB","Mia",24.4166666666666,10.8279372982218,24.4166666666666,NA,14.5
"Vonta Leach",2010,"RB","Hou",24.4,NA,24.4,NA,21.4333333333333
"Benjamin Patrick",2009,"TE","Ari",24.4,NA,24.4,NA,33.6
"Joshua Ferguson",2017,"RB","Ind",24.3996548468186,36.9346430269706,11.8646666666667,NA,6.46666666666667
"Nick Reed",2011,"","Chi",24.395300815437,24.395300815437,NA,NA,5.5
"Brian Peters",2016,"","Hou",24.3952102945621,24.3952102945621,NA,NA,10
"Marcell Ateman",2018,"WR","Oak",24.378493347386,38.2969866947719,10.46,7.6,NA
"Cobi Hamilton",2016,"WR","Pit",24.3762155902112,24.3762155902112,NA,NA,47.6666666666667
"Jeff Heath",2016,"DB","Dal",24.3646868394043,39.8293736788086,8.9,NA,24.25
"Justin Tryon",2010,"LCB","Ind",24.3645813753186,24.3645813753186,NA,NA,55.4666666666667
"Gary Barnidge",2014,"TE","Cle",24.3618254046272,27.4596508092545,21.264,21.9,23.6
"Mario Alford",2015,"WR","Cin",24.3541623813133,43.4816580959599,5.22666666666667,8.7,2
"Brent Urban",2018,"DL","Bal",24.3533333333334,37.3109142492507,24.3533333333334,NA,NA
"Shelton Gibson",2018,"WR","Phi",24.3448262663572,44.9440525327144,3.7456,7.1,NA
"Adrian Phillips",2016,"DB","Sdg",24.3442522877492,36.8885045754985,11.8,NA,37.75
"Tank Carder",2014,"","Cle",24.3251806763699,24.3251806763699,NA,NA,11
"Aj Feeley",2011,"QB","Lar",24.3223736057469,46.8447472114938,1.8,NA,22.32
"David Bruton",2011,"FS","Den",24.3144070203075,24.3144070203075,NA,NA,23.5
"Alexander Carrington",2012,"","Buf",24.3057065069296,24.3057065069296,NA,NA,42
"Cole Hikutini",2018,"TE","Sfo",24.3015028428909,42.0726723524485,6.53033333333333,2.2,NA
"Robert Blanton",2016,"DB","Buf",24.2980458283571,39.5960916567142,9,NA,31
"Akeem Spence",2014,"DT","Tam",24.2802770049185,24.2802770049185,NA,NA,49
"Kirk Cousins",2012,"QB","Was",24.277150662577,24.277150662577,NA,NA,31.84
"Fitzgerald Toussaint",2016,"RB","Pit",24.2728567825129,22.0535703475388,27.465,23.3,22.3666666666667
"Matthew Toeaina",2011,"NT","Chi",24.2666231760958,24.2666231760958,NA,NA,13.5
"Ty Mcgill",2016,"","Ind",24.2614084608291,24.2614084608291,NA,NA,14.5
"Lj Fort",2018,"LB","Pit",24.2594802511501,24.2594802511501,NA,NA,NA
"Valentino Blake",2015,"DB","Pit",24.2516696527743,42.4783393055487,6.025,NA,98.5
"Anthony Becht",2009,"TE","Ari",24.249516053017,14.599032106034,33.9,NA,16.6
"Jason Trusnik",2009,"LB","Cle/nyj",24.2475070045147,24.2475070045147,NA,NA,71.55
"Arthur Jones",2016,"DL","Ind",24.2376610191576,11.9503220383151,36.525,NA,23.5
"Cullen Jenkins",2011,"LDT","Phi",24.2358086511366,24.2358086511366,NA,NA,57.75
"Matthew Spaeth",2010,"TE","Pit",24.2330423990831,38.5660847981662,9.9,NA,19.5
"Joseph Webb",2010,"QB","Min",24.2185145890383,24.2185145890383,NA,NA,38.08
"Drew Coleman",2009,"DB","Nyj",24.2024508995107,24.2024508995107,NA,NA,20.5
"Jonathan Kuhn",2014,"RB","Gnb",24.2002083333333,NA,26.6004166666667,21.8,19.8
"Dan Coats",2010,"TE","Den",24.2,NA,24.2,NA,3
"Cory Harkey",2015,"TE","Lar",24.1915887671428,40.5436775342856,7.8395,4,10.1
"Kedric Golston",2012,"","Was",24.1836196315416,24.1836196315416,NA,NA,15
"Jarius Wynn",2013,"DE","Dal/sdg",24.1753151604337,24.1753151604337,NA,NA,18.5
"Dj Jones",2018,"DL","Sfo",24.1713628031464,24.1713628031464,NA,NA,NA
"Blidi Wreh Wilson",2017,"DB","Atl",24.1562201946381,24.1562201946381,NA,NA,4
"Rontez Miles",2016,"DB","Nyj",24.1446105592785,33.539221118557,14.75,NA,55.5
"Leger Douzable",2010,"","Jax",24.1321751763513,24.1321751763513,NA,NA,7.5
"Wallace Gilberry",2016,"","Cin/det",24.1232448107216,24.1232448107216,NA,NA,20.25
"Jp Losman",2008,"QB","Buf",24.12,NA,24.12,NA,38.36
"Shaun Prater",2014,"","Min",24.11584660706,24.11584660706,NA,NA,2.5
"Travis Johnson",2010,"","Sdg",24.1074402084262,24.1074402084262,NA,NA,14.5
"Abry Jones",2015,"DL","Jax",24.1044209102829,31.4088418205658,16.8,NA,25.5
"Jason Williams",2011,"LB","Car",24.1015744380657,24.1015744380657,NA,NA,27
"Chris Smith",2016,"DL","Jax",24.1001742042499,24.1001742042499,NA,NA,6.5
"Scooby Wright",2018,"LB","Ari",24.0875,26.1397368115732,24.0875,NA,NA
"Michael Devito",2010,"T","Nyj",24.0874689500427,24.0874689500427,NA,NA,57
"Michael Purcell",2016,"DL","Sfo",24.0859612727691,21.3469225455383,26.825,NA,25.5
"Cj Uzomah",2018,"TE","Cin",24.0856656420797,35.7312479508261,12.4400833333333,5,NA
"Gary Barnidge",2013,"TE","Cle",24.0677696300887,29.8555392601775,18.28,NA,35.2
"Marlon Moore",2014,"WR","Cle",24.0666666666666,NA,24.0666666666666,18.3,27.7333333333333
"Ryan Mallett",2014,"QB","Hou",24.064776285916,13.0538382861178,35.0757142857143,NA,19.8
"Grover Stewart",2018,"DL","Ind",24.0600044818318,24.0600044818318,NA,NA,NA
"Darius Reynaud",2012,"","Ten",24.0521073940874,24.0521073940874,NA,NA,82.3
"Nick Sorensen",2009,"","Cle",24.0407880775936,24.0407880775936,NA,NA,15
"Stacy Mcgee",2014,"","Oak",24.0405187754742,24.0405187754742,NA,NA,3
"Taylor Thompson",2013,"TE","Ten",24.0366666666667,NA,24.0366666666667,NA,14.8
"Howard Jones",2016,"DL","Tam",24.0349481699862,24.2198963399725,23.85,NA,5
"Curtis Brinkley",2012,"RB","Sdg",24.0255730417248,24.0255730417248,NA,NA,28.0666666666667
"Zurlon Tipton",2015,"RB","Ind",24.0238123734202,50.3381037869274,17.0333333333333,4.7,12.9666666666667
"Ropati Pitoitua",2012,"DE","Kan",24.0176510965592,24.0176510965592,NA,NA,52
"Nick Foles",2017,"QB","Phi",24.0134616396113,55.5639849188339,7.2164,9.26,33.78
"Jeremy Jarmon",2010,"","Was",24.0119312966477,24.0119312966477,NA,NA,3.25
"Chris Gragg",2014,"TE","Buf",24.0022898344976,40.5912463356619,7.41333333333333,9.2,14.3
"Jarius Wynn",2014,"DT","Buf",23.9986084960381,23.9986084960381,NA,NA,24.25
"Teddy Williams",2018,"WR","Nyg",23.9856249348427,23.9856249348427,NA,NA,NA
"Darell Scott",2011,"","Lar",23.9789595731569,23.9789595731569,NA,NA,16
"Earl Mitchell",2017,"DL","Sfo",23.9735507026472,30.8804347386278,17.0666666666667,NA,35.5
"Richard Quinn",2009,"","Den",23.9662168630777,23.9662168630777,NA,NA,2.13333333333333
"Deangelo Henderson",2017,"RB","Den",23.9627208582468,28.494829241407,12.3933333333333,31,15.8666666666667
"Troy Fumagalli",2018,"TE","Den",23.9609860339473,24.0306554012279,23.8913166666667,22.8,NA
"Damon Huard",2008,"QB","Kan",23.96,NA,23.96,NA,20.38
"Chris Long",2017,"DL","Phi",23.9559009990918,23.6618019981837,24.25,NA,50.5
"Adam Hayward",2014,"LB","Was",23.9495964362133,23.9495964362133,NA,NA,11
"Demarcus Dobbs",2014,"","Sea/sfo",23.944438784146,23.944438784146,NA,NA,20
"Tramaine Brock",2017,"DB","Min",23.9375,NA,23.9375,NA,7.5
"Nate Peterman",2017,"QB","Buf",23.9360718692779,43.3178156078336,12.4504,16.04,8.38
"Will Sutton",2015,"DL","Chi",23.9294454057095,30.558890811419,17.3,NA,22.5
"Jim Garoppolo",2014,"QB","Nwe",23.9206107707796,44.2745548748925,3.56666666666666,NA,12.18
"Justin Hunter",2018,"WR","Pit",23.9167353692498,32.8436374051663,14.9898333333333,14.1,NA
"Ashton Youboty",2010,"","Buf",23.9107484665284,23.9107484665284,NA,NA,1.5
"Isa Abdul Quddus",2014,"SS","Det",23.9068819422355,23.9068819422355,NA,NA,31.3
"Jack Crawford",2016,"DL","Dal",23.8904425453043,21.2058850906085,26.575,NA,27
"Kent Shelby",2018,"WR","Sdg",23.889906164578,23.889906164578,NA,NA,NA
"Steven Johnson",2016,"","Pit",23.8834361068414,23.8834361068414,NA,NA,11.5
"Cody Core",2018,"WR","Cin",23.8700254022883,38.9247174712432,8.81533333333333,12.7,NA
"Marcus Easley",2013,"WR","Buf",23.87,NA,23.87,NA,27.0666666666667
"Brenton Bersin",2017,"WR","Car",23.8660920191691,36.3361840383382,11.396,12.3,17.8
"Akeem Spence",2017,"DL","Det",23.8498541014295,23.8498541014295,NA,NA,43.5
"Leger Douzable",2014,"DL","Nyj",23.834068058838,23.834068058838,NA,NA,26.75
"Kurtis Drummond",2018,"DB","Hou",23.8305192704746,23.8305192704746,NA,NA,NA
"Darius Kilgo",2016,"DL","Den",23.825,16.6783584819671,23.825,NA,3.5
"Todd Davis",2015,"LB","Den",23.8157828212892,45.0565656425783,2.575,NA,22
"Terrance Copper",2011,"WR","Kan",23.8103304419505,23.8103304419505,NA,NA,18.8
"Ricardo Mathews",2015,"DL","Sdg",23.8044911564786,26.7839823129572,20.825,NA,22.5
"Marquis Bundy",2018,"WR","Nyg",23.7989534231558,23.7989534231558,NA,8.8,NA
"Carl Nassib",2017,"DL","Cle",23.7777838181566,31.1305676363132,16.425,NA,44
"David Carter",2012,"DE","Ari",23.7734712177181,23.7734712177181,NA,NA,10.5
"Ricky Jean Francois",2014,"DT","Ind",23.7726196728373,23.7726196728373,NA,NA,39.5
"Marcus Johnson",2018,"WR","Sea",23.765178865489,40.203957730978,7.3264,8,NA
"Israel Idonije",2009,"","Chi",23.7618491503337,23.7618491503337,NA,NA,31.75
"Chris Maragos",2014,"","Phi",23.7497884046547,23.7497884046547,NA,NA,19
"Corey Grant",2017,"RB","Jax",23.7489041153384,44.9698790126818,20.6768333333333,5.6,60.8666666666667
"Marwin Evans",2018,"DB","Gnb",23.7338664353612,23.7338664353612,NA,NA,NA
"Jeremy Mcnichols",2018,"RB","Sfo",23.7297084254888,33.6171919431332,18.8719333333333,18.7,NA
"Micah Hyde",2015,"DB","Gnb",23.725,NA,23.725,NA,85.2166666666667
"David Tollefson",2010,"","Nyg",23.7216856930651,23.7216856930651,NA,NA,27.75
"Rhett Ellison",2013,"TE","Min",23.7157500221098,37.9315000442195,9.5,NA,15.3333333333333
"Jermelle Cudjo",2012,"RDT","Lar",23.7067518590395,23.7067518590395,NA,NA,25
"Akeem Spence",2015,"DL","Tam",23.7003170082926,14.1256340165852,33.275,NA,12
"Devin Hester",2013,"WR","Chi",23.7,NA,23.7,NA,62.4
"Jason Avant",2008,"WR","Phi",23.7,NA,23.7,NA,70.1333333333333
"Maurice Harris",2018,"WR","Was",23.6835324639789,39.5820649279578,7.78499999999999,8.8,NA
"Ray Ray Mccloud",2018,"WR","Buf",23.6628949230557,42.2857898461114,5.04,6.5,NA
"Robert Geathers",2012,"DE","Cin",23.6604483208962,23.6604483208962,NA,NA,29.5
"Joshua Martin",2018,"LB","Nyj",23.6602203551322,27.8754407102644,19.445,NA,NA
"Charles Harris",2018,"DL","Mia",23.6521404225659,23.6521404225659,NA,NA,NA
"Walter Powell",2016,"WR","Buf",23.65,NA,23.65,7.6,28.7
"Michael Campanaro",2018,"WR","Ten",23.6363233530562,26.9015038489696,20.3711428571429,9.9,NA
"Andre Fluellen",2010,"","Det",23.6316187401308,23.6316187401308,NA,NA,12.6333333333333
"Brandon Johnson",2012,"","Pit",23.6294689923099,23.6294689923099,NA,NA,7
"Darius Philon",2016,"DL","Sdg",23.625,47.7362693761242,23.625,NA,11.5
"David Ball",2010,"DE","Ten",23.6044515826417,23.6044515826417,NA,NA,46
"Cam Johnson",2018,"DE","Det",23.602596386615,23.602596386615,NA,NA,NA
"Taylor Mays",2011,"","Cin",23.5949887223259,23.5949887223259,NA,NA,9
"Tyson Alualu",2017,"DL","Pit",23.5930413280098,29.5610826560196,17.625,NA,45.5
"Niles Paul",2014,"TE","Was",23.5917096628528,40.1834193257056,7,8.7,82.9
"Jacob Hollister",2018,"TE","Nwe",23.588453603184,41.2314405397014,5.94546666666666,10.6,NA
"Michael Thomas",2018,"WR","Lar",23.5856421622394,39.8591176578122,7.31216666666666,10.7,NA
"Kayvon Webster",2015,"DB","Den",23.583384792874,39.2417695857479,7.925,NA,11.5
"Chase Allen",2018,"LB","Mia",23.5655312979278,27.064395929189,20.0666666666667,NA,NA
"Evan Berry",2018,"WR","Cle",23.5650409411876,23.5650409411876,NA,NA,NA
"Vance Walker",2012,"DT","Atl",23.5649313937547,23.5649313937547,NA,NA,39
"Jermelle Cudjo",2013,"","Lar",23.5419644371614,23.5419644371614,NA,NA,10.5
"Brynden Trawick",2018,"DB","Ten",23.5403291308315,23.5403291308315,NA,NA,NA
"Levine Toilolo",2016,"TE","Atl",23.5318690388029,40.7637380776058,6.3,12.1,47.4
"Will Johnson",2013,"RB","Pit",23.52,NA,23.52,NA,20.6
"Ray Mcdonald",2010,"","Sfo",23.5135755974652,23.5135755974652,NA,NA,28.75
"Joshua Johnson",2009,"QB","Tam",23.4996029936232,23.4996029936232,NA,NA,40.2
"Bw Webb",2018,"CB","Nyg",23.4981488915869,23.4981488915869,NA,NA,NA
"Dwayne Washington",2016,"RB","Det",23.4938989145831,46.6266967437493,16.455,7.4,45.2333333333333
"Ryan Carrethers",2015,"DL","Sdg",23.4792451475135,23.8834902950269,23.075,NA,19.5
"Brandon Copeland",2018,"DL","Nyj",23.4633854231168,23.4633854231168,NA,NA,NA
"Kassim Osgood",2010,"WR","Jax",23.4623222377696,23.4623222377696,NA,NA,38
"Aj Mccarron",2017,"QB","Cin",23.4494490661617,52.0575471984852,9.3108,8.98,2.64
"Jim Leonhard",2013,"SS","Buf",23.4416929401162,23.4416929401162,NA,NA,56.6
"Robert Francois",2013,"","Gnb",23.4367667487006,23.4367667487006,NA,NA,7.5
"Patrick Sims",2017,"DL","Cin",23.4355902656846,32.7961805313692,14.075,NA,21.25
"Donnie Nickey",2009,"FS","Ten",23.4263858460227,23.4263858460227,NA,NA,10.5
"Darren Fells",2017,"TE","Det",23.4247801686016,26.0328936705365,20.8166666666667,13.4,45.5333333333333
"Clay Harbor",2013,"TE","Jax",23.4162092450517,32.8974184901035,13.935,NA,52.7
"Jordan Evans",2018,"LB","Cin",23.4026602509424,31.6244871685514,15.1808333333334,NA,NA
"Ed Eagan",2017,"","Nyg",23.4015940932758,23.4015940932758,NA,NA,0.666666666666667
"Joshua Brent",2011,"","Dal",23.3992444946774,23.3992444946774,NA,NA,5
"Jordan Taylor",2016,"WR","Den",23.3922152458859,34.6844304917717,12.1,NA,41.4
"Monty Beisel",2009,"","Ari/kan",23.3891516796741,23.3891516796741,NA,NA,8
"Brandon Deaderick",2012,"DT","Nwe",23.3834378437638,23.3834378437638,NA,NA,24
"Will Sutton",2016,"DL","Chi",23.3765579755902,23.3531159511803,23.4,NA,12
"Robert Golden",2014,"","Pit",23.3667050776435,23.3667050776435,NA,NA,10.5
"Derrick Coleman",2014,"RB","Sea",23.354,NA,21.008,25.7,10.4
"Eddie Vanderdoes",2018,"DL","Oak",23.3492507921786,33.3443349176905,13.3541666666666,NA,NA
"Anthony Harris",2016,"DB","Min",23.312461838965,39.14992367793,7.475,NA,38
"George Wrighster",2008,"TE","Jax",23.3,NA,23.3,NA,4.5
"Antwaun Molden",2009,"","Hou",23.2899678105458,23.2899678105458,NA,NA,1.5
"Brian Schaefering",2011,"","Cle",23.2835070192201,23.2835070192201,NA,NA,25.75
"Tom Johnson",2017,"DL","Min",23.2804738025952,33.4859476051904,13.075,NA,32.5
"Timothy Bulman",2011,"","Hou",23.2797220351479,23.2797220351479,NA,NA,9
"Ricky Jean Francois",2015,"DL","Was",23.2777107454453,27.8054214908905,18.75,NA,26.5
"Jt Thomas",2014,"MLB","Jax",23.2732686094664,23.2732686094664,NA,NA,88.5
"Tony Gilbert",2009,"","Atl",23.2700780745815,23.2700780745815,NA,NA,6
"Nick Eason",2009,"DE","Pit",23.2533481247243,23.2533481247243,NA,NA,17.5
"Jordan Thomas",2018,"TE","Hou",23.2491194095948,36.3782388191896,10.12,NA,NA
"Chris Hogan",2013,"WR","Buf",23.2358354570553,31.7416709141105,14.73,NA,22.3
"Jim Clausen",2014,"QB","Chi",23.2357494401441,37.3822483204322,17.225,15.1,15.82
"Alexander Okafor",2016,"LB","Ari",23.225,NA,23.225,NA,25.25
"Vance Walker",2011,"","Atl",23.2191431057933,23.2191431057933,NA,NA,26.5
"Ricky Jean Francois",2017,"","Gnb/nwe",23.2183861793578,23.2183861793578,NA,NA,10.5
"Tony Jerod Eddie",2015,"DL","Sfo",23.2083857286184,22.0667714572368,24.35,NA,14.8666666666667
"Justin Ellis",2017,"DL","Oak",23.1912568004586,33.0825136009171,13.3,NA,43.75
"Akeem Spence",2018,"DL","Mia",23.1804060124373,27.5541453582079,18.8066666666667,NA,NA
"Hayes Pullard",2016,"LB","Jax",23.1708513499106,23.1708513499106,NA,NA,7
"Jonathan Henderson",2010,"DT","Oak",23.1649767132185,23.1649767132185,NA,NA,30.5
"Ibraheim Campbell",2018,"DB","Hou",23.1558256952898,29.3783180572462,16.9333333333333,NA,NA
"Marion Grice",2014,"RB","Ari",23.1525,NA,23.1525,NA,16.5
"Brooks Reed",2016,"DL","Atl",23.1410261836527,23.1410261836527,NA,NA,30.5
"Matthew Schobel",2008,"TE","Phi",23.1,NA,23.1,NA,2
"Dante Rosario",2008,"TE","Car",23.1,NA,23.1,NA,40.7666666666667
"Bradley Cottam",2008,"TE","Kan",23.1,NA,23.1,NA,9.8
"Michael Mauti",2014,"LB","Min",23.0868084537121,23.0868084537121,NA,NA,3.5
"Jared Abbrederis",2017,"WR","Det",23.0855347731715,32.6344028796763,13.5366666666667,18.7,14.4
"Sean Lissemore",2013,"DT","Sdg",23.0743683171842,23.0743683171842,NA,NA,38.25
"Vonnie Holliday",2011,"","Ari",23.0729921593493,23.0729921593493,NA,NA,19.5
"Brandon Mebane",2017,"DL","Sdg",23.0681720383919,30.0113440767838,16.125,NA,25
"Marcus Spears",2013,"DE","Bal",23.059509818987,23.059509818987,NA,NA,9.5
"Mitchell Unrein",2013,"DT","Den",23.0443484633359,23.0443484633359,NA,NA,18.7666666666667
"Tom Johnson",2015,"DL","Min",23.0423262448106,21.1346524896213,24.95,NA,48.75
"Tre Mcbride",2015,"WR","Ten",23.0118646297767,35.40039592622,10.6233333333333,3,25.9333333333333
"Brendon Ayanbadejo",2009,"LB","Bal",23.0018348551354,23.0018348551354,NA,NA,27.25
"Jim Kleinsasser",2008,"TE","Min",23,NA,23,NA,14.4
"Michael Karney",2008,"RB","Nor",23,NA,23,NA,19.3
"Michael Sims Walker",2008,"WR","Jax",23,NA,23,NA,33.7
"Chris Chamberlain",2009,"","Lar",22.998840276389,22.998840276389,NA,NA,16.5
"Jaleel Scott",2018,"WR","Bal",22.989073912396,28.2914811581253,17.6866666666667,15.7,NA
"Lawrence Guy",2017,"DL","Nwe",22.9740575225023,22.9740575225023,NA,NA,57
"Antonio Dixon",2010,"RDT","Phi",22.9712294996253,22.9712294996253,NA,NA,37.5
"Frank Zombo",2018,"LB","Kan",22.9625415083708,22.9625415083708,NA,NA,NA
"Lt Walton",2018,"DL","Pit",22.9610007252813,22.9610007252813,NA,NA,NA
"Adam Thielen",2016,"WR","Min",22.9371078092011,31.4575489517355,14.4166666666667,15.8,167.1
"Brandon Thompson",2014,"","Cin",22.9353869513857,22.9353869513857,NA,NA,18
"Dante Wesley",2009,"","Car",22.9269700653774,22.9269700653774,NA,NA,19
"Antony Auclair",2018,"TE","Tam",22.9252118658364,40.0002570650061,5.85016666666666,4.9,NA
"Brenton Bersin",2015,"WR","Car",22.9228788067688,37.4707576135375,8.375,2.6,15.4
"Heath Farwell",2012,"","Sea",22.9163194160199,22.9163194160199,NA,NA,15
"Emanuel Byrd",2018,"TE","Gnb",22.9149315112937,43.7798630225874,2.05,NA,NA
"Xavier Grimble",2018,"TE","Pit",22.9100850355562,37.2006700711124,8.6195,6.4,NA
"Jason Trusnik",2014,"LB","Mia",22.8710000695054,22.8710000695054,NA,NA,53.75
"Luke Mccown",2008,"QB","Tam",22.86,NA,22.86,NA,1.5
"Devon Still",2013,"","Cin",22.8488822031696,22.8488822031696,NA,NA,6.5
"Larry English",2012,"","Sdg",22.8408435466635,22.8408435466635,NA,NA,15.75
"Matthew Hasselbeck",2013,"QB","Ind",22.8151778268629,43.1703556537258,2.46,NA,3
"Noah Brown",2018,"WR","Dal",22.813921319962,40.3079259732573,5.31991666666666,6.4,NA
"Beau Allen",2018,"DL","Tam",22.8093699542933,22.8093699542933,NA,NA,NA
"Nate Collins",2013,"DT","Chi",22.7956187094337,22.7956187094337,NA,NA,13
"Myron Lewis",2011,"","Tam",22.7877245757248,22.7877245757248,NA,NA,4
"Omar Bolden",2013,"SS","Den",22.7752281657478,22.7752281657478,NA,NA,13.9666666666667
"Michael Davis",2018,"DB","Sdg",22.7495327098898,22.7495327098898,NA,NA,NA
"Jonathan Kuhn",2015,"RB","Gnb",22.7420972222222,NA,21.1841944444444,24.3,27.2
"Eric Weems",2013,"WR","Chi",22.7349338459789,25.1998676919577,20.27,NA,16.7
"Quincy Adeboyejo",2018,"WR","Bal",22.7214157713929,43.9451648761192,1.49766666666667,NA,NA
"Luke Stocker",2017,"TE","Tam/ten",22.719249822887,22.719249822887,NA,NA,11.5
"Moise Fokou",2012,"MLB","Ind",22.7185409179282,22.7185409179282,NA,NA,44.5
"Cornelius Washington",2018,"DL","Det",22.6969991043242,24.7189982086483,20.675,NA,NA
"Star Lotulelei",2018,"DL","Buf",22.694292507889,32.498585015778,12.89,NA,NA
"Michael Clark",2018,"WR","Gnb",22.6810260369734,41.4740520739467,3.888,8.2,NA
"Benson Mayowa",2017,"DL","Dal",22.6731266644265,34.346253328853,11,NA,21.5
