"Player","Season","PosFFA","Team","fantPts_agg","fantPts_est","fantPts_FFA","fantPts_FDATA","fantPts"
"Aaron Lynch",2017,"LB","Sfo",25.0603293488162,25.0603293488162,NA,NA,12.5
"Jt Osullivan",2009,"QB","Cin",25.06,NA,25.06,NA,2.8
"Darel Scott",2012,"RB","Nyg",25.0599539666865,32.519907933373,17.6,NA,0.9
"Mark Herzlich",2015,"LB","Nyg",25.0514318838672,39.4528637677344,10.65,NA,28.5
"Robert Golden",2014,"","Pit",25.0510421507034,25.0510421507034,NA,NA,10.5
"Richard Bartel",2011,"","Ari",25.0504885317175,25.0504885317175,NA,NA,7.34
"Cam Thomas",2011,"DT","Sdg",25.0486391321253,25.0486391321253,NA,NA,29
"Marcus Johnson",2018,"WR","Sea",25.0473656639487,41.5947313278975,8.5,8.5,NA
"Nick Vannett",2017,"TE","Sea",25.0448854384484,38.9004851626112,11.1892857142857,12,30.4
"Andrew Sendejo",2015,"DB","Min",25.0429908738553,35.8109817477106,14.275,NA,77.5
"Leonte Carroo",2018,"WR","Mia",25.0419827589751,39.2839655179502,10.8,10.8,NA
"Shamarko Thomas",2016,"DB","Pit",25.0383551979314,29.5517103958629,20.525,NA,7
"Jarius Wynn",2014,"DT","Buf",25.0376466298223,25.0376466298223,NA,NA,24.25
"Jamize Olawale",2016,"RB","Oak",25.0304761904762,NA,23.2609523809524,26.8,57.4
"Brandon Copeland",2018,"LB","Nyj",25.0252426352321,25.0252426352321,NA,NA,NA
"David Ball",2010,"DE","Ten",25.0203171437802,25.0203171437802,NA,NA,46
"Timothy Bulman",2011,"","Hou",25.0200675809457,25.0200675809457,NA,NA,9
"Kalen Ballage",2018,"RB","Mia",25,NA,25,25,NA
"Legedu Naanee",2008,"WR","Sdg",25,NA,25,NA,23.9
"Dante Hall",2008,"WR","Lar",25,NA,25,NA,23.4
"Akeem Dent",2016,"LB","Hou",24.9829482821464,28.8033965642928,21.1625,NA,10
"Jason Williams",2011,"LB","Car",24.97376607858,24.97376607858,NA,NA,27
"Ashton Youboty",2010,"","Buf",24.969936011073,24.969936011073,NA,NA,1.5
"Phillip Supernaw",2018,"TE","Ten",24.953127921513,24.953127921513,NA,NA,NA
"Marcus Thomas",2011,"DT","Den",24.942076712128,24.942076712128,NA,NA,39.5
"Akeem Spence",2017,"DL","Det",24.9408543016913,24.9408543016913,NA,NA,43.5
"Casey Hampton",2011,"NT","Pit",24.9332195513897,24.9332195513897,NA,NA,27
"Jeron Mastrud",2013,"TE","Oak",24.9128159397811,33.5356318795622,16.29,NA,14.8
"Demorrio Williams",2012,"LB","Sdg",24.9108053947916,24.9108053947916,NA,NA,67.5
"Leger Douzable",2010,"","Jax",24.8971264375935,24.8971264375935,NA,NA,7.5
"Jordan Wilkins",2018,"RB","Ind",24.894794469411,64.0843834082329,5.3,5.3,NA
"Leonard Johnson",2017,"DB","Buf",24.8935478193692,36.8620956387385,12.925,NA,56.5
"Matthew Toeaina",2011,"NT","Chi",24.8888616945321,24.8888616945321,NA,NA,13.5
"Nate Collins",2013,"DT","Chi",24.88713769806,24.88713769806,NA,NA,13
"Valentino Blake",2015,"DB","Pit",24.8790352387699,43.7330704775398,6.025,NA,98.5
"Alexander Erickson",2016,"WR","Cin",24.8774986224595,41.6366639115857,8.11833333333333,NA,13.1
"Earl Mitchell",2012,"NT","Hou",24.8699122454746,24.8699122454746,NA,NA,30.5
"Matthew Hasselbeck",2013,"QB","Ind",24.8623381581495,47.2646763162989,2.46,NA,4
"Jakeem Grant",2016,"WR","Mia",24.8619714521052,40.6222762375437,9.10166666666667,13,6.1
"Troy Niklas",2016,"TE","Ari",24.8615080100055,38.5913493533444,11.1316666666667,4.9,1
"Trumaine Mcbride",2015,"DB","Nyg",24.8388399348798,24.3276798697595,25.35,NA,47.75
"Ray Ray Mccloud",2018,"WR","Buf",24.8230693814183,43.1461387628367,6.5,6.5,NA
"Michael Devito",2010,"T","Nyj",24.8222099893716,24.8222099893716,NA,NA,57
"Colin Jones",2013,"","Car",24.8187100815573,24.8187100815573,NA,NA,8.5
"Aj Mccarron",2017,"QB","Cin",24.8183296001581,56.1641888004744,9.3108,8.98,2.64
"Freddie Martino",2018,"WR","Tam",24.8175816974164,49.1351633948328,0.5,0.5,NA
"Ryan Grant",2014,"WR","Was",24.8117980382256,40.5235960764513,9.1,9.1,13.8
"Kedric Golston",2012,"","Was",24.8091078644878,24.8091078644878,NA,NA,15
"Alexander Carrington",2012,"","Buf",24.7963568461047,24.7963568461047,NA,NA,42
"Marcus Spears",2013,"DE","Bal",24.7920294610851,24.7920294610851,NA,NA,9.5
"Tavares Gooden",2012,"","Sfo",24.7802858484114,24.7802858484114,NA,NA,8
"Lee Smith",2017,"TE","Oak",24.7798161205733,37.8812989078133,11.6783333333333,11.6,15.6
"Jason Jones",2015,"DL","Det",24.7765287642782,6.90305752855639,42.65,NA,47.75
"James Wright",2016,"WR","Cin",24.7719713856801,38.1709427713601,11.373,7.7,23
"Keith Mcgill",2015,"DB","Oak",24.7681128632669,38.8112257265339,10.725,NA,6
"Clinton Mcdonald",2017,"DL","Tam",24.7678993192405,29.6857986384811,19.85,NA,37.5
"Ricardo Mathews",2015,"DL","Sdg",24.7646320849323,28.7042641698645,20.825,NA,22.5
"Blidi Wreh Wilson",2017,"DB","Atl",24.7459890486073,24.7459890486073,NA,NA,4
"Leger Douzable",2014,"DL","Nyj",24.7352416156678,24.7352416156678,NA,NA,26.75
"Mario Alford",2015,"WR","Cin",24.7276825274169,44.228698388167,5.22666666666667,8.7,2.5
"Howard Jones",2016,"DL","Tam",24.7200880533398,25.5901761066796,23.85,NA,5
"Stacy Mcgee",2014,"","Oak",24.7166127716462,24.7166127716462,NA,NA,3
"Drew Morgan",2018,"WR","Mia",24.7098978863776,24.7098978863776,NA,NA,NA
"Logan Paulsen",2010,"","Was",24.7048779770429,24.7048779770429,NA,NA,9
"Tanner Hudson",2018,"TE","Tam",24.6971194106924,24.6971194106924,NA,NA,NA
"Zach Kerr",2018,"NT","Den",24.692323808177,24.692323808177,NA,NA,NA
"Darren Fells",2018,"TE","Cle",24.6918577112781,46.9837154225561,2.4,2.4,NA
"Jt Thomas",2014,"MLB","Jax",24.6714659940993,24.6714659940993,NA,NA,88.5
"Marcus Williams",2015,"DB","Nyj",24.6662136235569,36.9324272471138,12.4,NA,59.25
"Jeff Heath",2016,"DB","Dal",24.6513418615139,40.4026837230278,8.9,NA,24.25
"Jamaal Jones",2018,"WR","Car",24.6405704695637,24.6405704695637,NA,NA,NA
"Brice Mccain",2015,"DB","Mia",24.625,NA,24.625,NA,43.75
"Charles Harris",2018,"DE","Mia",24.6201388446572,24.6201388446572,NA,NA,NA
"Brandon Mebane",2018,"DT","Sdg",24.6198589084098,24.6198589084098,NA,NA,NA
"Adrian Awasom",2011,"","Min",24.6186585186493,24.6186585186493,NA,NA,2
"Jermelle Cudjo",2013,"","Lar",24.6139498061193,24.6139498061193,NA,NA,10.5
"Gary Barnidge",2014,"TE","Cle",24.6102564936748,27.9565129873496,21.264,21.9,28.6
"Kaluka Maiava",2014,"LB","Oak",24.5919024321133,24.5919024321133,NA,NA,13.5
"Joshua Brent",2011,"","Dal",24.5806252162984,24.5806252162984,NA,NA,5
"Will Sutton",2015,"DL","Chi",24.5755536471296,31.8511072942592,17.3,NA,22.5
"Brandon Saine",2012,"RB","Gnb",24.5675,48.7568367959496,24.5675,NA,0.5
"Matthew Jones",2017,"RB","Ind",24.561,NA,43.022,6.1,1.4
"Haloti Ngata",2017,"DL","Det",24.5554187304814,28.4775041276294,20.6333333333333,NA,12.5
"Darell Scott",2011,"","Lar",24.543155081744,24.543155081744,NA,NA,16
"Corey White",2015,"DB","Dal",24.5162023750975,39.157404750195,9.875,NA,7.5
"Carl Davis",2018,"DT","Bal",24.5094868047903,24.5094868047903,NA,NA,NA
"Patrick Sims",2016,"DL","Cin",24.5053290116011,12.6356580232022,36.375,NA,34.75
"Jacob Tamme",2009,"TE","Ind",24.5,NA,24.5,NA,6.5
"Matthew Mcgloin",2018,"QB","Kan",24.498916878002,24.498916878002,NA,NA,NA
"Dominique Jones",2013,"TE","Ind",24.49416577774,24.49416577774,NA,NA,5.4
"Ty Mcgill",2016,"","Ind",24.4919239661825,24.4919239661825,NA,NA,14.5
"Damiere Byrd",2017,"WR","Car",24.484880160864,40.9864269883947,7.98333333333334,9.9,39.7
"Benjamin Braunecker",2018,"TE","Chi",24.4806997958528,47.5613995917055,1.4,1.4,NA
"Cyrus Gray",2014,"RB","Kan",24.4760038319753,36.0480114959259,17.58,19.8,9.1
"Jim Clausen",2014,"QB","Chi",24.4652516039396,41.0707548118189,17.225,15.1,16.82
"Cory Harkey",2015,"TE","Lar",24.4353182182563,41.0311364365127,7.8395,4,7.6
"Marqueis Gray",2017,"TE","Mia",24.4172865199059,30.280049230288,18.5545238095238,4.7,3.4
"Walter Aikens",2017,"DB","Mia",24.4166666666666,11.7975388267447,24.4166666666666,NA,14.5
"Devon Wylie",2012,"WR","Kan",24.4123013713659,37.3246027427318,11.5,NA,11.3
"Brynden Trawick",2018,"S","Ten",24.4120279829884,24.4120279829884,NA,NA,NA
"Duron Harmon",2016,"DB","Nwe",24.4089083374984,32.8678166749968,15.95,NA,36.25
"Brodrick Bunkley",2014,"DL","Nor",24.4071986515023,24.4071986515023,NA,NA,13.5
"Cody Core",2018,"WR","Cin",24.4044068764522,39.5088137529045,9.3,9.3,NA
"Vonta Leach",2010,"RB","Hou",24.4,NA,24.4,NA,17.1
"Benjamin Patrick",2009,"TE","Ari",24.4,NA,24.4,NA,38.6
"Isa Abdul Quddus",2014,"SS","Det",24.3969613838096,24.3969613838096,NA,NA,31.8
"Daren Bates",2017,"LB","Ten",24.3906313731792,24.3906313731792,NA,NA,7.5
"Wallace Gilberry",2016,"","Cin/det",24.3475087572782,24.3475087572782,NA,NA,20.25
"Lorenzo Alexander",2012,"","Was",24.3424979375121,24.3424979375121,NA,NA,49.25
"Saeed Blacknall",2018,"WR","Oak",24.3396408158378,24.3396408158378,NA,NA,NA
"Sean Lissemore",2013,"DT","Sdg",24.3388195249091,24.3388195249091,NA,NA,38.25
"Jason Campbell",2013,"QB","Cle",24.3377353316796,32.9338706633593,15.7416,NA,127.3
"Donnie Nickey",2010,"","Ten",24.3250197782158,24.3250197782158,NA,NA,4
"Aaron Brown",2011,"","Det",24.3241968606789,24.3241968606789,NA,NA,1.9
"Kenny Onatolu",2010,"","Min",24.3210385931829,24.3210385931829,NA,NA,9.5
"Michael Purcell",2016,"DL","Sfo",24.3206951307061,21.8163902614122,26.825,NA,25.5
"Sammie Lee Hill",2012,"DT","Det",24.3142029690566,24.3142029690566,NA,NA,14.5
"Travis Johnson",2010,"","Sdg",24.3097635275433,24.3097635275433,NA,NA,14.5
"Hakeem Valles",2016,"TE","Ari",24.3042817609206,24.3042817609206,NA,NA,NA
"Abry Jones",2015,"DL","Jax",24.3022447447,31.8044894893999,16.8,NA,25.5
"David Carter",2012,"DE","Ari",24.2986055916832,24.2986055916832,NA,NA,10.5
"David Paulson",2012,"TE","Pit",24.2975169576306,24.2975169576306,NA,NA,12.1
"Rontez Miles",2016,"DB","Nyj",24.2971040508891,33.8442081017781,14.75,NA,55.5
"Steve Mclendon",2017,"DL","Nyj",24.2862266507674,30.9474533015348,17.625,NA,47.75
"Michael Thomas",2017,"WR","Lar",24.2728097907015,37.045619581403,11.5,2.8,14.3
"Vance Walker",2011,"","Atl",24.2690417575095,24.2690417575095,NA,NA,26.5
"Austin Spitler",2012,"","Mia",24.26589458804,24.26589458804,NA,NA,6.5
"Randall Telfer",2016,"TE","Cle",24.2584254476875,44.4685175620417,4.04833333333333,15.9,2.4
"Darren Fells",2017,"TE","Det",24.2580228834603,27.6993791002538,20.8166666666667,13.4,52.7
"Tj Yates",2012,"QB","Hou",24.2542211097467,37.2784422194933,11.23,NA,6.42
"Carl Nassib",2017,"DL","Cle",24.2486706045136,32.0723412090273,16.425,NA,44
"Baker Mayfield",2018,"QB","Cle",24.2480204265892,47.8240612797675,12.46,12.46,NA
"Marc Mariani",2015,"WR","Chi",24.2312122254205,14.0552577841743,34.4071666666667,5.2,51.7
"Brenton Bersin",2017,"WR","Car",24.224225119489,37.052450238978,11.396,12.3,20.8
"Bw Webb",2018,"CB","Nyg",24.209400504872,24.209400504872,NA,NA,NA
"Jonathan Kuhn",2014,"RB","Gnb",24.2002083333333,NA,26.6004166666667,21.8,20.8
"Dan Coats",2010,"TE","Den",24.2,NA,24.2,NA,3
"Nick Sorensen",2010,"","Cle",24.199608149554,24.199608149554,NA,NA,12
"Ray Mcdonald",2010,"","Sfo",24.1926549988991,24.1926549988991,NA,NA,28.75
"Matthew Spaeth",2010,"TE","Pit",24.1906138800664,38.4812277601327,9.9,NA,23
"Brandon Tate",2014,"WR","Cin",24.1894623489103,27.1529246978206,21.226,9,44.4
"Michael Palmer",2013,"TE","Pit",24.181956247459,34.5439124949181,13.82,NA,1.8
"Jacoby Brissett",2018,"QB","Ind",24.1803459688409,64.0610379065226,4.24,4.24,NA
"Ricky Jean Francois",2014,"DT","Ind",24.1693780782424,24.1693780782424,NA,NA,39.5
"Isaiah Mckenzie",2018,"WR","Den",24.1506726370363,47.7013452740726,0.6,0.6,NA
"Brandon Johnson",2012,"","Pit",24.1433056870865,24.1433056870865,NA,NA,7
"Jp Losman",2008,"QB","Buf",24.12,NA,24.12,NA,43.36
"Darrell Daniels",2018,"TE","Ind",24.1135330121895,45.727066024379,2.5,2.5,NA
"Vance Walker",2012,"DT","Atl",24.1043516563481,24.1043516563481,NA,NA,39
"Stepfan Taylor",2015,"RB","Ari",24.1008873720277,26.5572871160831,27.545375,18.2,7.2
"Steve Mclendon",2012,"","Pit",24.0976672026535,24.0976672026535,NA,NA,15.5
"Nick Bellore",2017,"LB","Det",24.0860682753427,26.6096365506853,21.5625,NA,17.6
"Nick Bellore",2014,"","Nyj",24.0790355513561,24.0790355513561,NA,NA,13
"Marlon Moore",2014,"WR","Cle",24.0666666666666,NA,24.0666666666666,18.3,17
"Taylor Mays",2011,"","Cin",24.0653346321925,24.0653346321925,NA,NA,9
"Terrelle Pryor",2012,"QB","Oak",24.0547715057237,46.5395430114474,1.57,NA,27.5
"Ron Edwards",2012,"NT","Car",24.0515792868306,24.0515792868306,NA,NA,13
"Jack Crawford",2016,"DL","Dal",24.0496424616676,21.5242849233351,26.575,NA,27
"Taylor Thompson",2013,"TE","Ten",24.0366666666667,NA,24.0366666666667,NA,10.3
"Kayvon Webster",2015,"DB","Den",24.0058301192516,40.0866602385031,7.925,NA,11.5
"Steven Johnson",2016,"","Pit",24.0022174202955,24.0022174202955,NA,NA,11.5
"Jalston Fowler",2015,"RB","Ten",23.9829981562589,37.8783278021101,13.8706666666667,20.2,22.7
"Chris Reis",2010,"","Nor",23.980561368064,23.980561368064,NA,NA,3.5
"Kelvin Sheppard",2013,"MLB","Ind",23.9794352275857,23.9794352275857,NA,NA,39
"Brian Peters",2016,"","Hou",23.970453561547,23.970453561547,NA,NA,10
"Robert Blanton",2016,"DB","Buf",23.9623639331082,38.9247278662163,9,NA,31
"Vonnie Holliday",2011,"","Ari",23.9622951914695,23.9622951914695,NA,NA,19.5
"Damon Huard",2008,"QB","Kan",23.96,NA,23.96,NA,24.38
"Lt Walton",2018,"DT","Pit",23.9399415808152,23.9399415808152,NA,NA,NA
"Tramaine Brock",2017,"DB","Min",23.9375,NA,23.9375,NA,7.5
"Trevor Davis",2018,"WR","Gnb",23.935704272211,34.671408544422,13.2,13.2,NA
"Tyson Alualu",2017,"DL","Pit",23.91531863804,30.20563727608,17.625,NA,45.5
"Gary Barnidge",2013,"TE","Cle",23.9076067883789,29.5352135767579,18.28,NA,37.7
"Paul Mcroberts",2016,"","Lar",23.8872246176077,23.8872246176077,NA,NA,1.6
"Shane Wynn",2016,"","Jax",23.8872246176077,23.8872246176077,NA,NA,3.4
"Marcus Easley",2013,"WR","Buf",23.87,NA,23.87,NA,3.3
"Will Compton",2018,"LB","Ten",23.8635637597951,23.8635637597951,NA,NA,NA
"Antonio Dixon",2010,"RDT","Phi",23.8286871545274,23.8286871545274,NA,NA,37.5
"Darius Kilgo",2016,"DL","Den",23.825,17.3701485840145,23.825,NA,3.5
"Kevin Smith",2015,"WR","Sea",23.8208167235867,23.8208167235867,NA,NA,7.3
"Brandon Deaderick",2012,"DT","Nwe",23.8168653976757,23.8168653976757,NA,NA,24
"Jack Doyle",2014,"TE","Ind",23.8080209202864,41.1410418405727,6.475,7.5,41.8
"Lj Fort",2018,"LB","Pit",23.8019858751456,23.8019858751456,NA,NA,NA
"Brian Schaefering",2011,"","Cle",23.8013870139942,23.8013870139942,NA,NA,25.75
"Jordan Thomas",2018,"TE","Hou",23.789541483968,41.5790829679359,6,6,NA
"Cam Johnson",2018,"DE","Det",23.7767368762039,23.7767368762039,NA,NA,NA
"Evander Hood",2014,"","Jax",23.7498254702075,23.7498254702075,NA,NA,26
"Casey Matthews",2013,"LOLB","Phi",23.7496153348339,23.7496153348339,NA,NA,12
"Anthony Harris",2016,"DB","Min",23.7307541671921,39.9865083343842,7.475,NA,38
"Corey Brown",2014,"WR","Car",23.7274660711171,46.0049321422342,1.45,NA,78.1
"Ryan Taylor",2013,"TE","Gnb",23.7253928279326,44.5307856558652,2.92,NA,9
"Micah Hyde",2015,"DB","Gnb",23.725,NA,23.725,NA,73.75
"Maurice Harris",2018,"WR","Was",23.7219087186774,42.0438174373547,5.4,5.4,NA
"Larry English",2012,"","Sdg",23.7175266640711,23.7175266640711,NA,NA,15.75
"Brandon Thompson",2014,"","Cin",23.7133430595078,23.7133430595078,NA,NA,18
"Ryan Carrethers",2015,"DL","Sdg",23.7129086352726,24.3508172705452,23.075,NA,19.5
"Colt Mccoy",2010,"QB","Cle",23.7116433122228,23.7116433122228,NA,NA,99.94
"Colt Anderson",2012,"FS","Phi",23.700270777036,23.700270777036,NA,NA,43.75
"Devin Hester",2013,"WR","Chi",23.7,NA,23.7,NA,6
"Jason Avant",2008,"WR","Phi",23.7,NA,23.7,NA,81.7
"Jovan Haye",2010,"DT","Ten",23.6980839875487,23.6980839875487,NA,NA,28
"Beau Allen",2018,"DT","Tam",23.6949677792415,23.6949677792415,NA,NA,NA
"Brett Keisel",2014,"DL","Pit",23.6685666126244,23.6685666126244,NA,NA,22.25
"Walter Powell",2016,"WR","Buf",23.65,NA,23.65,7.6,28.2
"Kellen Clemens",2009,"QB","Nyj",23.64,NA,23.64,NA,5.1
"Arthur Jones",2016,"DL","Ind",23.6307737142733,10.7365474285466,36.525,NA,23.5
"Darius Philon",2016,"DL","Sdg",23.625,50.7077664434575,23.625,NA,11.5
"Xavier Grimble",2018,"TE","Pit",23.62275882075,35.8455176415,11.4,11.4,NA
"Reggie Brown",2009,"WR","Phi",23.6,NA,23.6,NA,24.2
"Will Sutton",2016,"DL","Chi",23.5935169272884,23.7870338545769,23.4,NA,12
"Jerell Adams",2018,"TE","Nyg",23.5714107711744,41.1428215423488,6,6,NA
"Frank Zombo",2018,"LB","Kan",23.5695544630781,23.5695544630781,NA,NA,NA
"Timothy Tebow",2011,"QB","Den",23.5604415204794,24.9208830409587,22.2,NA,209.16
"Margus Hunt",2015,"DL","Cin",23.5583534552128,24.5167069104255,22.6,NA,1.5
"Eric Frampton",2010,"","Min",23.5484871284659,23.5484871284659,NA,NA,13
"Ricky Jean Francois",2017,"","Gnb/nwe",23.5254050438164,23.5254050438164,NA,NA,10.5
"Will Johnson",2013,"RB","Pit",23.52,NA,23.52,NA,18.1
"Chris Long",2017,"DL","Phi",23.5162375781031,22.7824751562063,24.25,NA,50.5
"Terrance Copper",2011,"WR","Kan",23.5125422503301,23.5125422503301,NA,NA,19.4
"Ryan Lindley",2012,"QB","Ari",23.492119417777,45.384238835554,1.6,NA,23.78
"Antony Auclair",2018,"TE","Tam",23.4920560506251,40.9841121012501,6,6,NA
"Marcell Ateman",2018,"WR","Oak",23.4903712053789,39.3807424107577,7.6,7.6,NA
"Chad Hansen",2018,"WR","Nyj",23.4561204967028,42.0122409934055,4.9,4.9,NA
"Tony Jerod Eddie",2015,"DL","Sfo",23.4498233114513,22.5496466229027,24.35,NA,14.5
"Ricky Jean Francois",2015,"DL","Was",23.4443433920945,28.1386867841891,18.75,NA,26.5
"Earl Mitchell",2017,"DL","Sfo",23.441163540185,29.8156604137032,17.0666666666667,NA,35.5
"Tom Johnson",2017,"DL","Min",23.4282474193889,33.7814948387778,13.075,NA,32.5
"Johnson Bademosi",2014,"","Cle",23.4121194205706,23.4121194205706,NA,NA,8.5
"Terence Newman",2018,"DB","Min",23.4004057453763,23.4004057453763,NA,NA,NA
"Al Woods",2014,"DL","Ten",23.3722225296972,23.3722225296972,NA,NA,28
"Patrick Sims",2017,"DL","Cin",23.3627239287925,32.6504478575849,14.075,NA,21.25
"Justin Hardee",2018,"WR","Nor",23.3548990419344,23.3548990419344,NA,NA,NA
"Derrick Coleman",2014,"RB","Sea",23.354,NA,21.008,25.7,10.9
"Jason Campbell",2014,"QB","Cin",23.3535383819037,51.7139484790446,13.8666666666666,4.48,3.06
"Deshone Kizer",2018,"QB","Gnb",23.3520127277011,66.1360381831032,1.96,1.96,NA
"Rayshawn Jenkins",2018,"FS","Sdg",23.3375501315227,23.3375501315227,NA,NA,NA
"Darrin Walls",2014,"CB","Nyj",23.3280533498349,23.3280533498349,NA,NA,54
"Mario Harvey",2013,"","Ind",23.3267461251531,23.3267461251531,NA,NA,15
"Jordan Taylor",2016,"WR","Den",23.3223030555489,34.5446061110979,12.1,NA,46.9
"Dan Brown",2018,"WR","Chi",23.3198190381891,39.7396380763781,6.9,6.9,NA
"Jesse Nading",2012,"","Hou",23.3005187713441,23.3005187713441,NA,NA,11.5
"George Wrighster",2008,"TE","Jax",23.3,NA,23.3,NA,5.5
"Jim Dray",2010,"TE","Ari",23.2976662713878,23.2976662713878,NA,NA,7.7
"Joshua Ferguson",2017,"RB","Ind",23.2565349205589,34.648403174451,11.8646666666667,NA,5.1
"Robert Geathers",2012,"DE","Cin",23.2373265207629,23.2373265207629,NA,NA,29.5
"Alexander Okafor",2016,"LB","Ari",23.225,NA,23.225,NA,25.25
"Nick Eason",2010,"DE","Pit",23.2235214523656,23.2235214523656,NA,NA,15.75
"Aldrick Robinson",2018,"WR","Sfo",23.2189751407239,44.2379502814477,2.2,2.2,NA
"Benson Mayowa",2017,"DL","Dal",23.2165135312794,35.4330270625587,11,NA,21.5
"Jamell Fleming",2015,"DB","Kan",23.2037615112548,39.3075230225096,7.1,NA,24.5
"Akeem Spence",2015,"DL","Tam",23.1982756529742,13.1215513059484,33.275,NA,12
"Ross Travis",2017,"","Ind/kan",23.1818832043259,23.1818832043259,NA,NA,14.6
"Charles James",2016,"","Hou/ind",23.180670999446,23.180670999446,NA,NA,3
"Devon Still",2013,"","Cin",23.1555738905633,23.1555738905633,NA,NA,6.5
"Marion Grice",2014,"RB","Ari",23.1525,NA,23.1525,NA,20
"Tom Johnson",2015,"DL","Min",23.1476701994988,21.3453403989976,24.95,NA,48.75
"Arrelious Benn",2017,"WR","Jax",23.1463229139185,38.0818124945038,8.21083333333333,11.7,2.2
"Ricky Jean Francois",2011,"NT","Sfo",23.1444507464433,23.1444507464433,NA,NA,14.5
"Lamar Jordan",2018,"WR","Atl",23.13449373913,23.13449373913,NA,NA,NA
"Joel Bouagnon",2018,"RB","Gnb",23.1268461802806,23.1268461802806,NA,NA,NA
"Sean Richardson",2015,"DB","Gnb",23.1260788997427,36.4271577994854,9.825,NA,4
"Zurlon Tipton",2015,"RB","Ind",23.1165153055366,47.6162125832764,17.0333333333333,4.7,12.7
"Theo Riddick",2013,"RB","Det",23.1019675725764,41.9139351451529,4.29,NA,15.1
"Bradley Cottam",2008,"TE","Kan",23.1,NA,23.1,NA,13.3
"Matthew Schobel",2008,"TE","Phi",23.1,NA,23.1,NA,3
"Dante Rosario",2008,"TE","Car",23.1,NA,23.1,NA,44.9
"Clay Harbor",2013,"TE","Jax",23.0978555467363,32.2607110934726,13.935,NA,63.2
"Tye Smith",2018,"CB","Ten",23.0816332770924,23.0816332770924,NA,NA,NA
"Virgil Green",2013,"TE","Den",23.0703568946491,31.1407137892983,15,NA,13.5
"Cullen Jenkins",2011,"LDT","Phi",23.0697375971869,23.0697375971869,NA,NA,57.75
"Jesus Wilson",2017,"WR","Tam",23.0668808797285,23.0668808797285,NA,NA,9.6
"Robenson Therezie",2016,"DB","Atl",23.0182075747603,43.9114151495205,2.125,NA,2.5
"Tank Carradine",2018,"DE","Oak",23.0083966893874,23.0083966893874,NA,NA,NA
"Chris Gragg",2014,"TE","Buf",23.0021585659202,38.590983798507,7.41333333333333,9.2,17.8
"Chris Lacy",2018,"WR","Det",23.0008655829422,23.0008655829422,NA,NA,NA
"Reggie Torbor",2010,"LB","Buf",23.0003214930161,23.0003214930161,NA,NA,35
"Devin Thomas",2009,"WR","Was",23,NA,23,NA,75.3
"Michael Karney",2008,"RB","Nor",23,NA,23,NA,23.8
"Jim Kleinsasser",2008,"TE","Min",23,NA,23,NA,15.2
"Michael Sims Walker",2008,"WR","Jax",23,NA,23,NA,37.7
"Dwayne Allen",2018,"TE","Nwe",22.9850069254733,34.2700138509466,11.7,11.7,NA
"Mitchell Unrein",2013,"DT","Den",22.983003372003,22.983003372003,NA,NA,18.5
"Stefan Charles",2014,"DT","Buf",22.9678943788242,22.9678943788242,NA,NA,30
"Khyri Thornton",2017,"DL","Det",22.9585822264508,22.9585822264508,NA,NA,3.5
"Brandon Deaderick",2013,"DT","Jax",22.957636219996,22.957636219996,NA,NA,14.75
"Moise Fokou",2012,"MLB","Ind",22.931032436298,22.931032436298,NA,NA,44.5
"Justin Ellis",2017,"DL","Oak",22.9270016924709,32.5540033849417,13.3,NA,43.75
"Marqueston Huff",2015,"DB","Ten",22.9234382231157,43.2718764462314,2.575,NA,14
"Levine Toilolo",2016,"TE","Atl",22.9211982570078,39.5423965140156,6.3,12.1,51.4
"Tenny Palepoi",2017,"","Sdg",22.8684024061239,22.8684024061239,NA,NA,29.5
"Dimitri Patterson",2010,"RCB","Phi",22.860959841414,22.860959841414,NA,NA,83
"Luke Mccown",2008,"QB","Tam",22.86,NA,22.86,NA,1.5
"Darrin Walls",2015,"DB","Nyj",22.8441593909563,42.0133187819125,3.675,NA,11
"Brandon Bair",2015,"DL","Phi",22.8430263747891,24.0860527495781,21.6,NA,10
"Brian Quick",2018,"WR","Was",22.8186553444116,42.3373106888232,3.3,3.3,NA
"Frank Zombo",2016,"LB","Kan",22.8163016879062,30.0576033758124,15.575,NA,44
"Ted Ginn",2013,"WR","Car",22.8157039655448,19.5597412644229,26.0716666666667,NA,124.5
"Trey Williams",2018,"RB","Dal",22.814788042614,22.814788042614,NA,NA,NA
"Alan Cross",2018,"TE","Tam",22.8121755303233,36.4243510606466,9.2,9.2,NA
"Keith Marshall",2018,"RB","Was",22.8117008572088,22.8117008572088,NA,NA,NA
"Todd Davis",2015,"LB","Den",22.7900813312175,43.005162662435,2.575,NA,22
"James Wright",2018,"WR","Ind",22.7565812937726,22.7565812937726,NA,NA,NA
"Michael Davis",2018,"","Sdg",22.7497033910324,22.7497033910324,NA,NA,NA
"Jonathan Kuhn",2015,"RB","Gnb",22.7420972222222,NA,21.1841944444444,24.3,26.4
"Davonte Lambert",2018,"DT","Tam",22.7195459683246,22.7195459683246,NA,NA,NA
"Dontrell Hilliard",2018,"RB","Cle",22.7027972037779,22.7027972037779,NA,NA,NA
"Brenton Bersin",2015,"WR","Car",22.6944060728925,37.013812145785,8.375,2.6,18.9
"Ryan Hewitt",2017,"TE","Cin",22.6773538876457,41.9505411086247,3.40416666666667,4,4.2
